"","City_code","lon","lat","num_tweets"
"505","BLUEFIELD VA",-81.27105713,37.25265121,2
"506","BLUEFIELD WV",-81.21854401,37.27106094,4
"507","BLUFF CITY TN",-82.26051331,36.47451019,22
"508","BLUFFTON GA",-84.86750031,31.5231266,9
"509","BLUFFTON IN",-85.17154694,40.73873138,4
"510","BLUFFTON OH",-83.88886261,40.89531326,1
"511","BLUFFTON SC",-80.86026001,32.23733902,12
"512","BLYTHEVILLE AR",-89.91928101,35.92730713,4
"513","BLYTHEWOOD SC",-80.97387695,34.21453476,5
"514","BOARDMAN OH",-80.66256714,41.02441788,20
"515","BOAZ AL",-86.16611481,34.20103073,4
"516","BOCA RATON FL",-80.08280182,26.35960197,332
"517","BOERNE TX",-98.73278046,29.79491997,2
"518","BOGALUSA LA",-89.84885406,30.79155159,1
"519","BOILING SPRINGS NC",-81.66678619,35.25450516,15
"520","BOLINGBROOK IL",-88.06878662,41.69866562,254
"521","BOLIVAR MO",-93.41101074,37.61450195,4
"522","BOMBAY NY",-74.5668869,44.93919373,1
"523","BONHAM TX",-96.17896271,33.57743454,11
"524","BONIFAY FL",-85.67938995,30.79223824,4
"525","BONITA SPRINGS FL",-81.77822876,26.34039497,22
"526","BONNE TERRE MO",-90.55574036,37.92339325,5
"527","BONNER SPRINGS KS",-94.88421631,39.05975342,2
"528","BONNERS FERRY ID",-116.3183136,48.69117737,1
"529","BONNEY LAKE WA",-122.18836975,47.17679596,32
"530","BOOKER TX",-100.53839111,36.4532814,2
"531","BOONE CO",-104.25753784,38.24863815,3
"532","BOONE IA",-93.88450623,42.06530762,8
"533","BOONE NC",-81.67436218,36.21696472,120
"534","BOONES MILL VA",-79.9546051,37.11700821,14
"535","BOONEVILLE AR",-93.92186737,35.14023209,1
"536","BOONTON NJ",-74.4063797,40.90301514,8
"537","BOONVILLE MO",-92.74378967,38.97373962,8
"538","BOONVILLE NC",-80.70774841,36.23297882,2
"539","BOOTHBAY HARBOR ME",-69.62703705,43.85256958,2
"540","BORDENTOWN NJ",-74.7159729,40.15003586,43
"541","BOSCAWEN NH",-71.62001801,43.31507111,1
"542","BOSCOBEL WI",-90.70555115,43.13436127,2
"543","BOSSIER CITY LA",-93.73249817,32.51643753,55
"544","BOSTON MA",-71.05905151,42.35883713,15281
"545","BOTHELL WA",-122.20754242,47.75966263,101
"546","BOULDER CO",-105.27153015,40.01483917,1366
"547","BOUND BROOK NJ",-74.53753662,40.5687561,8
"548","BOUNTIFUL UT",-111.88256836,40.88913345,13
"549","BOWBELLS ND",-102.24656677,48.80357361,1
"550","BOWIE MD",-76.77848816,39.00718689,447
"551","BOWLING GREEN KY",-86.4437027,36.99057388,218
"552","BOWLING GREEN OH",-83.65102386,41.37505341,129
"553","BOWMAN SC",-80.68243408,33.34929657,5
"554","BOXFORD MA",-70.99541473,42.66123581,11
"555","BOYD TX",-97.56573486,33.0790329,1
"556","BOYERTOWN PA",-75.63640594,40.33397675,2
"557","BOYNTON BEACH FL",-80.066185,26.52592087,112
"558","BOYS TOWN NE",-96.13262177,41.26118088,8
"559","BOZEMAN MT",-111.04716492,45.6803093,236
"560","BRADDOCK PA",-79.86782837,40.4034462,3
"561","BRADENTON FL",-82.57459259,27.49969101,109
"562","BRADFORD PA",-78.64337921,41.95611572,4
"563","BRADLEY BEACH NJ",-74.01112366,40.20234299,1
"564","BRADLEY IL",-87.86099243,41.14196014,12
"565","BRAINERD MN",-94.20135498,46.35787582,4
"566","BRANCHVILLE SC",-80.81507111,33.25175858,3
"567","BRANDON MS",-89.98616028,32.27327728,62
"568","BRANDON SD",-96.58744049,43.58988571,5
"569","BRANFORD FL",-82.92802429,29.95959473,2
"570","BRANSON MO",-93.21912384,36.64381409,47
"571","BRANTLEY AL",-86.25697327,31.5824852,3
"572","BRATTLEBORO VT",-72.55673981,42.85120392,6
"573","BRAWLEY CA",-115.53121185,32.97854614,4
"574","BRAZIL IN",-87.12501526,39.52391434,2
"575","BRAZORIA TX",-95.56978607,29.04499435,10
"576","BREA CA",-117.90157318,33.91663361,15
"577","BREAUX BRIDGE LA",-91.89958954,30.27367973,4
"578","BRECKENRIDGE CO",-106.03986359,39.48156357,9
"579","BRECKSVILLE OH",-81.62625122,41.32006836,8
"580","BREESE IL",-89.52734375,38.61071396,10
"581","BREMEN GA",-85.1452179,33.72130585,3
"582","BREMEN IN",-86.14834595,41.44665146,1
"583","BREMERTON WA",-122.63452911,47.56690598,73
"584","BRENHAM TX",-96.39807129,30.16748047,9
"585","BRENT AL",-87.16462708,32.9375,1
"586","BRENTWOOD CA",-121.69843292,37.93167496,40
"587","BRENTWOOD MO",-90.34931183,38.61766052,7
"588","BRENTWOOD PA",-79.97418213,40.37056351,1
"589","BRENTWOOD TN",-86.78275299,36.03345108,24
"590","BREVARD NC",-82.73400116,35.23363113,72
"591","BREWER ME",-68.75276184,44.79284286,4
"592","BREWSTER OH",-81.5980072,40.70691681,15
"593","BREWSTER WA",-119.78278351,48.09584427,6
"594","BREWTON AL",-87.07205963,31.10564423,81
"595","BRIARCLIFF MANOR NY",-73.82289886,41.14598846,2
"596","BRIDGE CITY TX",-93.84603882,30.02119064,1
"597","BRIDGEPORT CT",-73.2040863,41.16743088,162
"598","BRIDGEPORT TX",-97.75536346,33.21035767,7
"599","BRIDGETON MO",-90.41161346,38.76696396,12
"600","BRIDGETON NJ",-75.23321533,39.42769623,37
"601","BRIDGEVILLE PA",-80.1095047,40.35649872,2
"602","BRIDGEWATER MA",-70.97428894,41.99058914,2
"603","BRIGHAM CITY UT",-112.0170517,41.50990677,4
"604","BRIGHTON CO",-104.81752777,39.97783661,7
"605","BRIGHTON IL",-90.14067841,39.03963089,22
"606","BRIGHTON MI",-83.78043365,42.52965546,12
"607","BRIGHTON NY",-77.57167816,43.12691116,6
"608","BRIGHTON TN",-89.72525787,35.48423386,1
"609","BRINKLEY AR",-91.19507599,34.8880043,1
"610","BRINSON GA",-84.73757935,30.9772625,1
"611","BRISBANE CA",-122.40250397,37.68077469,5
"612","BRISTOL CT",-72.94853973,41.67193222,188
"613","BRISTOL PA",-74.85106659,40.10090637,5
"614","BRISTOL RI",-71.26984406,41.67538452,11
"615","BRISTOL TN",-82.17338562,36.58886719,158
"616","BRISTOL VA",-82.18840027,36.59663391,22
"617","BRISTOL VT",-73.07827759,44.133358,1
"618","BRISTOW OK",-96.39189148,35.83086395,1
"619","BROADVIEW HEIGHTS OH",-81.68503571,41.31410217,27
"620","BROADVIEW IL",-87.85337067,41.86410522,11
"621","BROADWAY VA",-78.7984314,38.61343002,2
"622","BROCK NE",-95.9602356,40.47987747,6
"623","BROCKPORT NY",-77.93889618,43.213871,60
"624","BROCKTON MA",-71.01748657,42.08340454,86
"625","BRODHEAD WI",-89.37636566,42.61840057,1
"626","BROKEN ARROW OK",-95.79160309,36.05273056,117
"627","BRONSON MI",-85.19442749,41.87239456,1
"628","BRONXVILLE NY",-73.83145905,40.93828583,16
"629","BROOK PARK OH",-81.80407715,41.39829636,1
"630","BROOKFIELD IL",-87.85184479,41.82412338,66
"631","BROOKFIELD WI",-88.10640717,43.06070328,12
"632","BROOKHAVEN MS",-90.44090271,31.57933807,3
"633","BROOKHAVEN PA",-75.38172913,39.8696785,2
"634","BROOKINGS OR",-124.28652191,42.05229187,30
"635","BROOKINGS SD",-96.79450989,44.3097229,35
"636","BROOKLINE MA",-71.12002563,42.33176804,54
"637","BROOKLYN CENTER MN",-93.28692627,45.07069016,2
"638","BROOKLYN MI",-84.24793243,42.10597992,1
"639","BROOKLYN OH",-81.73506165,41.43965912,2
"640","BROOKLYN PARK MN",-93.35662079,45.09407043,43
"641","BROOKNEAL VA",-78.94335937,37.05040741,4
"642","BROOKSIDE VILLAGE TX",-95.32555389,29.58737183,17
"643","BROOKSVILLE FL",-82.38734436,28.55600739,31
"644","BROOMFIELD CO",-105.08776855,39.92069244,109
"645","BROUSSARD LA",-91.96131134,30.14761353,3
"646","BROWN DEER WI",-87.96490479,43.16327667,8
"647","BROWNFIELD TX",-102.27519226,33.18150711,9
"648","BROWNSTOWN IN",-86.04185486,38.87921143,5
"649","BROWNSVILLE OR",-122.98773956,44.39308929,4
"650","BROWNSVILLE PA",-79.88352966,40.02396393,5
"651","BROWNSVILLE TN",-89.27153778,35.59300232,3
"652","BROWNSVILLE TX",-97.4977951,25.90228081,63
"653","BROWNWOOD TX",-98.99180603,31.70943642,4
"654","BRUNSWICK GA",-81.49102783,31.1502285,33
"655","BRUNSWICK ME",-69.96412659,43.91474533,15
"656","BRUNSWICK OH",-81.84169769,41.23830795,44
"657","BRUSH CO",-103.62449646,40.25937271,2
"658","BRYAN OH",-84.54946899,41.47367859,4
"659","BRYAN TX",-96.3704071,30.67456818,83
"660","BRYANT AR",-92.48953247,34.59588242,21
"661","BUCHANAN GA",-85.18835449,33.80280685,1
"662","BUCHANAN MI",-86.3614502,41.82715225,13
"663","BUCKEYE AZ",-112.58526611,33.37036896,37
"664","BUCKHANNON WV",-80.22968292,38.99204254,21
"665","BUCKINGHAM PA",-75.05937195,40.32373428,1
"666","BUCKLEY WA",-122.02932739,47.16257095,3
"667","BUCYRUS OH",-82.97511292,40.80856323,6
"668","BUDA TX",-97.84067535,30.08543968,25
"669","BUENA PARK CA",-117.99993896,33.86748123,26
"670","BUENA VISTA CO",-106.13345337,38.84151459,31
"671","BUENA VISTA GA",-84.51670074,32.31921768,1
"672","BUFFALO GAP TX",-99.82436371,32.2901001,3
"673","BUFFALO GROVE IL",-87.95986176,42.15155411,1
"674","BUFFALO MN",-93.87721252,45.17856216,4
"675","BUFFALO NY",-78.87787628,42.8867836,2941
"676","BUFFALO WY",-106.69965363,44.3480072,1
"677","BUFORD GA",-84.00788879,34.11735535,23
"678","BUHLER KS",-97.7707901,38.13441849,2
"679","BULLHEAD CITY AZ",-114.56956482,35.1478157,9
"680","BUNCETON MO",-92.79986572,38.78822708,1
"681","BUNKER HILL IL",-89.95170593,39.04272842,3
"682","BUNKIE LA",-92.18289185,30.95348549,2
"683","BURBANK CA",-118.31047821,34.18065262,438
"684","BURGAW NC",-77.92559814,34.55234146,1
"685","BURGETTSTOWN PA",-80.39241791,40.38209915,1
"686","BURIEN WA",-122.35001373,47.47027206,16
"687","BURLESON TX",-97.32151794,32.54247665,8
"688","BURLINGAME CA",-122.36850739,37.58408737,23
"689","BURLINGTON CO",-102.26935577,39.30016708,1
"690","BURLINGTON IA",-91.11296082,40.80773544,8
"691","BURLINGTON MA",-71.19434357,42.50506973,11
"692","BURLINGTON NC",-79.43729401,36.09585953,12
"693","BURLINGTON NJ",-74.86417389,40.07125092,26
"694","BURLINGTON VT",-73.20542908,44.47687531,673
"695","BURLINGTON WA",-122.32794952,48.47541428,2
"696","BURLINGTON WI",-88.27623749,42.67818832,5
"697","BURNET TX",-98.22889709,30.75881004,4
"698","BURNHAM IL",-87.55692291,41.63884354,1
"699","BURNS OR",-119.05622101,43.58610153,2
"700","BURNS TN",-87.3127594,36.05329132,1
"701","BURNSVILLE MN",-93.27822113,44.76760483,31
"702","BURNSVILLE NC",-82.30067444,35.91744614,23
"703","BURTON MI",-83.59590912,43.02775955,8
"704","BUSHNELL FL",-82.11235809,28.66544533,4
"705","BUSHNELL IL",-90.50644684,40.55287933,1
"706","BUTLER IN",-84.8711853,41.42999649,1
"707","BUTLER PA",-79.89468384,40.86117172,42
"708","BYESVILLE OH",-81.53645325,39.97002411,1
"709","BYRAM MS",-90.25419617,32.18321609,5
"710","BYRON GA",-83.75946808,32.65393066,1
"711","BYRON WY",-108.50821686,44.79620361,20
"712","CABLE WI",-91.2926712,46.20778275,1
"713","CABOT AR",-92.01670837,34.9747467,4
"714","CACHE OK",-98.62905884,34.62960434,2
"715","CADDO MILLS TX",-96.22838593,33.0659256,1
"716","CADILLAC MI",-85.401474,44.25179291,3
"717","CADIZ KY",-87.83547211,36.86511612,1
"718","CAHOKIA IL",-90.19016266,38.57118225,30
"719","CAIRO GA",-84.20102692,30.87791824,91
"720","CAIRO IL",-89.1803894,37.00523758,1
"721","CALABASAS CA",-118.64732361,34.1558876,68
"722","CALDWELL ID",-116.6891098,43.66285324,11
"723","CALDWELL KS",-97.60746002,37.03227997,1
"724","CALDWELL NJ",-74.27587128,40.83979797,4
"725","CALDWELL OH",-81.51609039,39.7481575,4
"726","CALDWELL TX",-96.69367218,30.53148842,3
"727","CALEDONIA MI",-85.51702118,42.78935623,8
"728","CALEDONIA NY",-77.85209656,42.97341919,3
"729","CALEDONIA WI",-87.92467499,42.80763245,1
"730","CALERA AL",-86.75354004,33.10300064,80
"731","CALEXICO CA",-115.50041199,32.67900085,1
"732","CALHOUN GA",-84.95102692,34.50297165,10
"733","CALIFORNIA MO",-92.56713104,38.62768555,9
"734","CALIFORNIA PA",-79.89154053,40.06599426,21
"735","CALIMESA CA",-117.06346893,34.00385666,10
"736","CALLAHAN FL",-81.83045959,30.56256294,13
"737","CALUMET CITY IL",-87.5293045,41.61571884,9
"738","CALUMET MI",-88.45446777,47.24640274,6
"739","CAMARILLO CA",-119.04003906,34.21628952,353
"740","CAMAS WA",-122.40544891,45.58965683,19
"741","CAMBRIDGE MA",-71.10369873,42.36532593,1705
"742","CAMBRIDGE MD",-76.07826996,38.56329346,2
"743","CAMBRIDGE MN",-93.22480774,45.5726738,1
"744","CAMBRIDGE OH",-81.58615875,40.02525711,155
"745","CAMBRIDGE SPRINGS PA",-80.05628204,41.80366135,5
"746","CAMBRIDGE WI",-89.01670074,43.00352097,2
"747","CAMDEN AR",-92.83481598,33.58491898,21
"748","CAMDEN ME",-69.06347656,44.20983505,1
"749","CAMDEN NJ",-75.118927,39.92608261,222
"750","CAMDEN SC",-80.60647583,34.24704742,7
"751","CAMDEN TN",-88.09780121,36.05930328,5
"752","CAMDENTON MO",-92.74469757,38.00836182,7
"753","CAMERON NC",-79.25471497,35.32713318,1
"754","CAMERON SC",-80.71407318,33.5581665,14
"755","CAMILLA GA",-84.21003723,31.23182297,2
"756","CAMP HILL PA",-76.9335022,40.24120331,10
"757","CAMPBELL CA",-121.95197296,37.287117,63
"758","CAMPBELL MO",-90.07504272,36.49356079,4
"759","CAMPBELLSVILLE KY",-85.34185791,37.34331131,7
"760","CANAL FULTON OH",-81.59751129,40.88972473,1
"761","CANAL WINCHESTER OH",-82.80456543,39.84274673,13
"762","CANANDAIGUA NY",-77.28107452,42.88830948,50
"763","CANASTOTA NY",-75.75039673,43.07939529,5
"764","CANBY OR",-122.69481659,45.26276779,5
"765","CANEY KS",-95.93595123,37.01166534,1
"766","CANNON FALLS MN",-92.90566254,44.50691605,6
"767","CANONSBURG PA",-80.1868515,40.26278687,5
"768","CANTON GA",-84.48571014,34.23356628,30
"769","CANTON IL",-90.03516388,40.55800247,13
"770","CANTON MA",-71.14385986,42.15875626,2
"771","CANTON MS",-90.03672028,32.61313248,9
"772","CANTON NC",-82.83691406,35.53314209,8
"773","CANTON NY",-75.16870117,44.59575272,32
"774","CANTON OH",-81.37824249,40.79906845,244
"775","CANTON TX",-95.86379242,32.55702591,5
"776","CANYON TX",-101.91924286,34.98051834,12
"777","CAPE CANAVERAL FL",-80.60503387,28.4044838,18
"778","CAPE CORAL FL",-81.9491806,26.56343079,78
"779","CAPE ELIZABETH ME",-70.20044708,43.56402206,3
"780","CAPE GIRARDEAU MO",-89.51838684,37.30613327,439
"781","CAPE MAY NJ",-74.90522766,38.93513107,23
"782","CAPITAN NM",-105.57672882,33.58862686,2
"783","CAPITOL HEIGHTS MD",-76.91506195,38.88552475,79
"784","CARBONDALE CO",-107.21278381,39.4022522,3
"785","CARBONDALE IL",-89.2168808,37.7274704,254
"786","CARBONDALE KS",-95.68982697,38.81850815,2
"787","CARBONDALE PA",-75.50098419,41.57386398,1
"788","CARDINGTON OH",-82.89324188,40.5008812,3
"789","CARENCRO LA",-92.04903412,30.31741714,14
"790","CARL JUNCTION MO",-94.56625366,37.17694855,1
"791","CARLISLE IA",-93.48899078,41.50154495,6
"792","CARLISLE KY",-84.02700806,38.31232452,1
"793","CARLISLE MA",-71.34856415,42.52941132,1
"794","CARLISLE PA",-77.18848419,40.20173264,102
"795","CARLSBAD CA",-117.35281372,33.1580162,130
"796","CARLSBAD NM",-104.23506165,32.41680527,11
"797","CARLTON MN",-92.42503357,46.66386795,1
"798","CARLYLE IL",-89.37243652,38.61019897,2
"799","CARMEL IN",-86.12607574,39.97961426,44
"800","CARMEL NY",-73.67949677,41.43042755,7
"801","CARNEGIE PA",-80.0830307,40.40876007,1
"802","CARNEYS POINT NJ",-75.46931458,39.71123123,4
"803","CARO MI",-83.39698792,43.49111176,6
"804","CAROL STREAM IL",-88.13473511,41.91279221,10
"805","CAROLINA BEACH NC",-77.89279175,34.03543472,3
"806","CARPENTERSVILLE IL",-88.25814056,42.12114716,1
"807","CARPINTERIA CA",-119.52012634,34.39894485,23
"808","CARRBORO NC",-79.07286835,35.91213989,156
"809","CARRIER MILLS IL",-88.63308716,37.68437576,3
"810","CARRIZO SPRINGS TX",-99.86119843,28.52256584,14
"811","CARROLL IA",-94.86740875,42.06593704,7
"812","CARROLL OH",-82.70081329,39.79898071,1
"813","CARROLLTON GA",-85.07631683,33.58019638,42
"814","CARROLLTON KY",-85.17919159,38.68099976,2
"815","CARROLLTON MO",-93.4960556,39.35842896,1
"816","CARROLLTON OH",-81.08522034,40.57297134,2
"817","CARROLLTON TX",-96.89080811,32.95380783,69
"818","CARROLLTOWN PA",-78.70822144,40.60308075,1
"819","CARSON CA",-118.28374481,33.8312645,183
"820","CARSON CITY NV",-119.76879883,39.16352844,85
"821","CARTERET NJ",-74.2276535,40.57754135,33
"822","CARTERSVILLE GA",-84.79982758,34.1654892,40
"823","CARTHAGE IL",-91.13681793,40.41659546,1
"824","CARTHAGE MO",-94.31087494,37.17650223,31
"825","CARTHAGE MS",-89.53627777,32.73288345,1
"826","CARTHAGE NY",-75.60883331,43.97806549,2
"827","CARTHAGE SD",-97.71016693,44.17021179,1
"828","CARTHAGE TN",-85.95146179,36.2523613,1
"829","CARTHAGE TX",-94.33757019,32.15785217,9
"830","CARUTHERSVILLE MO",-89.65577698,36.19351578,2
"831","CARY IL",-88.23856354,42.21179962,7
"832","CARY NC",-78.78055573,35.79200745,280
"833","CARYVILLE TN",-84.22605133,36.2987175,1
"834","CASA GRANDE AZ",-111.75901794,32.87965393,101
"835","CASCADE LOCKS OR",-121.89284515,45.66971588,23
"836","CASHION OK",-97.67902374,35.79806137,1
"837","CASHMERE WA",-120.47274017,47.52220535,3
"838","CASNOVIA MI",-85.79045105,43.23496628,3
"839","CASPER WY",-106.31475067,42.86667633,25
"840","CASSOPOLIS MI",-86.00973511,41.91165924,1
"841","CASSVILLE MO",-93.86898804,36.67718124,3
"842","CASTALIA OH",-82.80828857,41.40028,2
"843","CASTILE NY",-78.05419922,42.6289978,6
"844","CASTLE HILLS TX",-98.51991272,29.52467346,2
"845","CASTLE ROCK CO",-104.85781097,39.37207031,50
"846","CASTLE SHANNON PA",-80.021698,40.3650856,8
"847","CASTLEWOOD SD",-97.03081512,44.72495651,1
"848","CASTROVILLE TX",-98.87910461,29.35617065,2
"849","CATHEDRAL CITY CA",-116.46634674,33.77960205,28
"850","CATLETTSBURG KY",-82.59997559,38.40486908,2
"851","CATOOSA OK",-95.74643707,36.18903351,3
"852","CATSKILL NY",-73.86399841,42.21760178,5
"853","CAVE CREEK AZ",-111.95235443,33.83345795,17
"854","CAYCE SC",-81.05870819,33.97318649,3
"855","CAZENOVIA NY",-75.85186005,42.93000031,8
"856","CEDAR CITY UT",-113.06357574,37.67730713,16
"857","CEDAR FALLS IA",-92.44594574,42.52773285,31
"858","CEDAR GROVE NJ",-74.22842407,40.8519516,1
"859","CEDAR GROVE WI",-87.82375336,43.56973648,1
"860","CEDAR PARK TX",-97.82061005,30.50554466,22
"861","CEDAR RAPIDS IA",-91.66259766,41.98337555,449
"862","CEDAR SPRINGS MI",-85.55171967,43.22346115,1
"863","CEDARBURG WI",-87.9877243,43.29684067,11
"864","CEDARTOWN GA",-85.25636292,34.03249741,3
"865","CEDARVILLE OH",-83.80859375,39.74424362,2
"866","CELINA TX",-96.78490448,33.32471085,1
"867","CENTER LINE MI",-83.02747345,42.48490524,11
"868","CENTER POINT AL",-86.68362427,33.64584732,8
"869","CENTERVILLE IA",-92.87467957,40.73418045,10
"870","CENTERVILLE IN",-84.99629211,39.81794739,1
"871","CENTERVILLE OH",-84.15953064,39.6285553,8
"872","CENTRAL CITY CO",-105.51554871,39.80203629,1
"873","CENTRAL POINT OR",-122.91874695,42.37548828,3
"874","CENTRAL SC",-82.78075409,34.72467041,12
"875","CENTRALIA IL",-89.13375092,38.52496719,8
"876","CENTRALIA MO",-92.13832855,39.2105484,4
"877","CENTRALIA WA",-122.96793365,46.71740723,16
"878","CENTRE AL",-85.67890167,34.15224838,2
"879","CENTREVILLE IL",-90.12549591,38.58330154,8
"880","CENTREVILLE MD",-76.06595612,39.04180145,1
"881","CERES CA",-120.95990753,37.59457016,55
"882","CERRITOS CA",-118.06650543,33.85832214,20
"883","CHADRON NE",-102.99981689,42.83535004,13
"884","CHAMBERLAIN SD",-99.33099365,43.80810547,1
"885","CHAMBERSBURG PA",-77.66046906,39.93768692,12
"886","CHAMBLEE GA",-84.29881287,33.89216995,5
"887","CHAMPAIGN IL",-88.24346161,40.11659622,671
"888","CHAMPLIN MN",-93.39782715,45.18864059,7
"889","CHANDLER AZ",-111.84283447,33.3062439,392
"890","CHANDLER OK",-96.88135529,35.70169067,9
"891","CHANHASSEN MN",-93.53160858,44.86223221,2
"892","CHANUTE KS",-95.45789337,37.67946243,7
"893","CHAPEL HILL NC",-79.05697632,35.91110611,939
"894","CHAPEL HILL TN",-86.76481628,35.60889816,1
"895","CHAPIN SC",-81.34924316,34.16627884,1
"896","CHARDON OH",-81.2011795,41.58335114,4
"897","CHARITON IA",-93.31124878,41.01361847,2
"898","CHARLES TOWN WV",-77.86264038,39.29033279,17
"899","CHARLESTON IL",-88.17610931,39.49612045,20
"900","CHARLESTON MO",-89.35055542,36.92086792,1
"901","CHARLESTON SC",-79.93032074,32.77671814,1990
"902","CHARLESTON WV",-81.63149261,38.34872055,774
"903","CHARLESTOWN IN",-85.67014313,38.45307159,2
"904","CHARLEVOIX MI",-85.258255,45.31790924,1
"905","CHARLOTTE MI",-84.83589935,42.56380844,1
"906","CHARLOTTE NC",-80.84257507,35.22746277,8659
"907","CHARLOTTE TX",-98.70683289,28.86248016,1
"908","CHARLOTTESVILLE VA",-78.49123383,38.03798676,1103
"909","CHASE CITY VA",-78.45783997,36.79962921,2
"910","CHASKA MN",-93.60231781,44.78918457,7
"911","CHATHAM IL",-89.70467377,39.67619324,18
"912","CHATHAM MA",-69.95849609,41.68234253,1
"913","CHATHAM NY",-73.59416199,42.3643074,11
"914","CHATHAM VA",-79.39749146,36.82584,10
"915","CHATSWORTH GA",-84.76963043,34.76615524,4
"916","CHATTANOOGA TN",-85.30583954,35.04058456,910
"917","CHAZY NY",-73.43500519,44.89001465,1
"918","CHECOTAH OK",-95.52338409,35.47038651,20
"919","CHEEKTOWAGA NY",-78.75413513,42.90357208,23
"920","CHEHALIS WA",-122.97650909,46.66357803,1
"921","CHELAN WA",-120.01865387,47.84073639,4
"922","CHELSEA AL",-86.63014984,33.34026718,24
"923","CHELSEA MA",-71.03151703,42.39189529,13
