"yday","location","time","location_total.counts","positive.counts","negative.counts","neutral.counts","counts","lon","lat"
222,"HAWTHORNE CA",2,1,1,0,0,1,-118.3549194,33.91656113
222,"HAWTHORNE NJ",2,10,0,8,2,10,-74.15322876,40.94930649
222,"HAYWARD CA",2,1,0,1,0,1,-122.0832672,37.66890335
222,"HELENA MT",2,2,1,0,1,2,-112.0374527,46.59269333
222,"HENDERSON NV",2,7,3,1,3,7,-114.9741058,36.03540421
222,"HENDERSON TN",2,1,0,0,1,1,-88.64147949,35.43937683
222,"HENRIETTA NY",2,1,0,1,0,1,-77.61167145,43.05939865
222,"HERNANDO MS",2,16,0,14,2,16,-89.99411774,34.82405853
222,"HERRIN IL",2,1,0,0,1,1,-89.02784729,37.80303574
222,"HICKORY NC",2,1,0,0,1,1,-81.34054565,35.72800827
222,"HIGH POINT NC",2,2,0,1,1,2,-80.00497437,35.95609665
222,"HIGHLAND CA",2,2,1,1,0,2,-117.2105789,34.12824631
222,"HILLSBORO OH",2,2,0,2,0,2,-83.61119843,39.20261765
222,"HOBOKEN NJ",2,2,0,1,1,2,-74.0316925,40.7443428
222,"HOLLYWOOD FL",2,12,4,7,1,12,-80.14926147,26.01175499
222,"HOMESTEAD FL",2,1,0,0,1,1,-80.47710419,25.46927071
222,"HOMEWOOD AL",2,2,1,1,0,2,-86.80097961,33.47186661
222,"HOPE MILLS NC",2,1,0,1,0,1,-78.94456482,34.97066498
222,"HORN LAKE MS",2,1,0,0,1,1,-90.03000641,34.96072769
222,"HOUGHTON MI",2,2,0,1,1,2,-88.56951141,47.12665558
222,"HOUMA LA",2,1,0,1,0,1,-90.71982574,29.59630585
222,"HOUSTON TX",2,286,50,127,109,286,-95.36399841,29.76376343
222,"HUNTINGTON BEACH CA",2,5,0,4,1,5,-118.0006027,33.66012955
222,"HUNTINGTON NY",2,1,0,0,1,1,-73.42463684,40.86833191
222,"HUNTINGTON WV",2,3,2,0,1,3,-82.44620514,38.4181366
222,"HUNTSVILLE AL",2,16,3,8,5,16,-86.58609772,34.73073959
222,"HUTCHINSON KS",2,2,0,1,1,2,-97.93050385,38.06093216
222,"HYATTSVILLE MD",2,1,0,0,1,1,-76.94467163,38.95636749
222,"INDIANA PA",2,1,0,1,0,1,-79.15187073,40.6216507
222,"INDIANAPOLIS IN",2,50,11,15,24,50,-86.15828705,39.76844788
222,"INGLEWOOD CA",2,15,3,6,6,15,-118.354805,33.96157074
222,"INGLIS FL",2,2,1,0,1,2,-82.66842651,29.03089333
222,"IOWA CITY IA",2,8,2,4,2,8,-91.53023529,41.66130066
222,"IRVING TX",2,4,1,0,3,4,-96.94924927,32.81419754
222,"ISSAQUAH WA",2,7,0,3,4,7,-122.0345993,47.52977753
222,"ITHACA NY",2,5,2,1,2,5,-76.49575043,42.44075775
222,"ITTA BENA MS",2,1,0,1,0,1,-90.32006073,33.49521255
222,"JACKSON AL",2,1,0,1,0,1,-87.89234924,31.51841354
222,"JACKSON MS",2,36,5,14,17,36,-90.19654846,32.298172
222,"JACKSON TN",2,1,0,1,0,1,-88.81397247,35.61472321
222,"JACKSON WY",2,1,0,0,1,1,-110.7644806,43.4798851
222,"JACKSONVILLE BEACH FL",2,6,3,3,0,6,-81.39300537,30.29505539
222,"JACKSONVILLE FL",2,34,7,14,13,34,-81.65545654,30.33253288
222,"JACKSONVILLE NC",2,1,0,1,0,1,-77.42939758,34.75283813
222,"JANESVILLE WI",2,1,0,1,0,1,-89.01893616,42.68303299
222,"JEFFERSON CITY MO",2,1,0,0,1,1,-92.17385864,38.57698441
222,"JENNINGS MO",2,1,1,0,0,1,-90.26077271,38.71944046
222,"JERSEY CITY NJ",2,33,9,11,13,33,-74.07667542,40.72816849
222,"JOHNSON CITY TN",2,2,0,1,1,2,-82.35308075,36.31352615
222,"JOLIET IL",2,3,0,2,1,3,-88.08213043,41.52493668
222,"JONESBORO AR",2,1,0,1,0,1,-90.70430756,35.84226608
222,"JONESBORO GA",2,1,1,0,0,1,-84.35381317,33.52181625
222,"JONESBORO LA",2,1,0,0,1,1,-92.71629333,32.24162292
222,"JOPLIN MO",2,1,0,1,0,1,-94.5140686,37.08442688
222,"KALAMAZOO MI",2,20,5,6,9,20,-85.58725739,42.29179764
222,"KANSAS CITY MO",2,162,37,58,67,162,-94.57884979,39.09976578
222,"KATY TX",2,2,0,2,0,2,-95.82484436,29.78606224
222,"KENNER LA",2,1,0,0,1,1,-90.24167633,29.99442101
222,"KENNESAW GA",2,1,0,0,1,1,-84.61528015,34.02365875
222,"KENT OH",2,2,0,1,1,2,-81.35736084,41.15368271
222,"KEY WEST FL",2,2,1,1,0,2,-81.78218079,24.556427
222,"KEYSTONE HEIGHTS FL",2,2,0,0,2,2,-82.03114319,29.78640366
222,"KILLEEN TX",2,3,1,2,0,3,-97.72832489,31.11753464
222,"KINGSTON NY",2,1,0,0,1,1,-73.99665833,41.92714691
222,"KINLOCH MO",2,3,1,0,2,3,-90.32682037,38.74011612
222,"KIRKLAND WA",2,2,0,2,0,2,-122.2108688,47.6813736
222,"KIRKWOOD MO",2,3,0,3,0,3,-90.40686798,38.5832901
222,"KISSIMMEE FL",2,6,1,3,2,6,-81.40729523,28.29271317
222,"KITTY HAWK NC",2,1,0,1,0,1,-75.70478058,36.06485367
222,"KNOXVILLE TN",2,20,5,9,6,20,-83.92067719,35.96077728
222,"LA CROSSE WI",2,1,0,1,0,1,-91.23967743,43.80151367
222,"LAFAYETTE CA",2,6,4,0,2,6,-122.1200104,37.88574982
222,"LAFAYETTE CO",2,1,0,1,0,1,-105.0904388,39.99370956
222,"LAFAYETTE LA",2,7,2,2,3,7,-92.01987457,30.22468185
222,"LAKE CHARLES LA",2,2,0,1,1,2,-93.21766663,30.22713852
222,"LAKE WORTH FL",2,1,0,1,0,1,-80.05649567,26.61662102
222,"LAKELAND FL",2,5,2,3,0,5,-81.95620728,28.04432487
222,"LAKEWOOD CA",2,1,0,1,0,1,-118.1357193,33.85370636
222,"LAKEWOOD CO",2,1,0,1,0,1,-105.0827332,39.70486069
222,"LAKEWOOD OH",2,6,1,1,4,6,-81.79773712,41.48223114
222,"LAMAR CO",2,1,0,0,1,1,-102.6111527,38.08679581
222,"LANCASTER CA",2,1,0,1,0,1,-118.1386871,34.69804001
222,"LANCASTER PA",2,3,1,1,1,3,-76.30498505,40.03824234
222,"LANDOVER HILLS MD",2,1,0,0,1,1,-76.89152527,38.94342804
222,"LANSDOWNE PA",2,2,0,1,1,2,-75.27108765,39.93852234
222,"LANSING MI",2,4,0,4,0,4,-84.55532074,42.73265839
222,"LAS VEGAS NV",2,96,28,30,38,96,-115.1382141,36.17488098
222,"LATROBE PA",2,1,1,0,0,1,-79.37892914,40.32139206
222,"LAUDERDALE LAKES FL",2,1,0,0,1,1,-80.20793915,26.1671524
222,"LAWRENCE KS",2,32,4,16,12,32,-95.23565674,38.97153091
222,"LAWRENCEBURG KY",2,1,0,1,0,1,-84.89624023,38.03728867
222,"LAWRENCEVILLE GA",2,1,0,1,0,1,-83.98753357,33.95662308
222,"LEESBURG VA",2,1,0,1,0,1,-77.56890869,39.11256027
222,"LELAND NC",2,1,0,1,0,1,-78.04415131,34.25672913
222,"LEWISVILLE TX",2,1,0,0,1,1,-96.99449921,33.04630661
222,"LILBURN GA",2,1,0,0,1,1,-84.14273834,33.89017868
222,"LIMA OH",2,1,0,1,0,1,-84.10490417,40.74259186
222,"LINCOLN NE",2,3,0,0,3,3,-96.6674118,40.80001068
222,"LITTLE ROCK AR",2,30,12,12,6,30,-92.28178406,34.7369194
222,"LIVERPOOL NY",2,1,0,1,0,1,-76.21547699,43.10769653
222,"LOGAN UT",2,1,0,1,0,1,-111.8171616,41.73900604
222,"LONG BEACH CA",2,28,7,12,9,28,-118.1908112,33.7670517
222,"LONG BRANCH NJ",2,1,0,0,1,1,-73.991745,40.30428314
222,"LONGMONT CO",2,2,0,2,0,2,-105.1026764,40.16700745
222,"LORAIN OH",2,1,0,1,0,1,-82.17118073,41.45874023
222,"LORIS SC",2,1,0,0,1,1,-78.89011383,34.05680084
222,"LOS ANGELES CA",2,444,87,184,173,444,-118.2459106,34.05225754
222,"LOWELL MA",2,2,0,2,0,2,-71.31530762,42.63344574
222,"LUBBOCK TX",2,1,0,1,0,1,-101.8544312,33.59677505
222,"LYNCHBURG VA",2,1,0,0,1,1,-79.14174652,37.41383362
222,"LYNDEN WA",2,11,1,5,5,11,-122.455101,48.94639969
222,"LYNNWOOD WA",2,2,0,1,1,2,-122.3175736,47.82042313
222,"LYNWOOD CA",2,2,1,1,0,2,-118.2135544,33.93053055
222,"MADISON IL",2,1,0,0,1,1,-90.15700531,38.68284988
222,"MADISON MS",2,1,0,1,0,1,-90.11543274,32.46231079
222,"MADISON WI",2,26,5,10,11,26,-89.40128326,43.07303619
222,"MANASSAS PARK VA",2,1,0,0,1,1,-77.46895599,38.7841301
222,"MANCHESTER NH",2,7,2,2,3,7,-71.45406342,42.99581528
222,"MANHATTAN BEACH CA",2,1,0,0,1,1,-118.4129181,33.88484192
222,"MANHATTAN KS",2,3,2,1,0,3,-96.57228851,39.18354034
222,"MANITOU SPRINGS CO",2,1,0,1,0,1,-104.9184494,38.85948944
222,"MANKATO MN",2,7,2,2,3,7,-94.02125549,44.15895462
222,"MANNING SC",2,3,1,1,1,3,-80.21025085,33.69546509
222,"MAPLE HEIGHTS OH",2,2,0,2,0,2,-81.5656662,41.41540146
222,"MAPLEWOOD MO",2,8,3,1,4,8,-90.32471466,38.6126976
222,"MAPLEWOOD NJ",2,4,2,1,1,4,-74.27243805,40.77401733
222,"MARIETTA GA",2,5,3,0,2,5,-84.54958344,33.9527359
222,"MARION OH",2,1,0,1,0,1,-83.12861633,40.58881378
222,"MARION SD",2,1,0,1,0,1,-97.25938416,43.4214325
222,"MARQUETTE MI",2,3,0,2,1,3,-87.39571381,46.54323196
222,"MARSHALL MN",2,1,0,0,1,1,-95.78921509,44.4466362
222,"MARTINSVILLE VA",2,1,0,1,0,1,-79.87229156,36.69199371
222,"MARYVILLE MO",2,3,0,3,0,3,-94.87281036,40.34609604
222,"MAYWOOD IL",2,1,0,1,0,1,-87.84314728,41.87941742
222,"MCKINNEY TX",2,3,0,3,0,3,-96.6155777,33.19782257
222,"MEDFORD MA",2,1,0,0,1,1,-71.10526276,42.41849518
222,"MEDFORD OR",2,3,1,1,1,3,-122.8773193,42.32625961
222,"MEDIA PA",2,1,0,0,1,1,-75.38693237,39.91692734
222,"MELBOURNE FL",2,2,1,1,0,2,-80.60625458,28.07838249
222,"MEMPHIS TN",2,84,20,32,32,84,-90.01696014,35.1194191
222,"MERCED CA",2,1,1,0,0,1,-120.4848785,37.30197525
222,"MESA AZ",2,3,1,2,0,3,-111.8239059,33.42222214
222,"MESQUITE TX",2,1,0,1,0,1,-96.59959412,32.76692581
222,"MIAMI BEACH FL",2,2,0,1,1,2,-80.12982178,25.79146576
222,"MIAMI FL",2,81,16,36,29,81,-80.19329071,25.77483749
222,"MIAMI SHORES FL",2,1,0,0,1,1,-80.19244385,25.8637619
222,"MIDDLETOWN OH",2,1,0,0,1,1,-84.39844513,39.51361084
222,"MIDLAND MI",2,1,0,1,0,1,-84.24700928,43.61585236
222,"MILFORD DE",2,1,0,0,1,1,-75.42737579,38.9128685
222,"MILFORD MI",2,1,0,1,0,1,-83.59909821,42.59347534
222,"MILWAUKEE WI",2,31,4,11,16,31,-87.90684509,43.03887939
222,"MINDEN LA",2,3,3,0,0,3,-93.28716278,32.61589432
222,"MINNEAPOLIS MN",2,56,5,28,23,56,-93.26397705,44.97980118
222,"MISSION SD",2,1,0,1,0,1,-100.6579437,43.30659866
222,"MISSOULA MT",2,1,0,0,1,1,-113.9832687,46.87278366
222,"MISSOURI CITY TX",2,1,0,1,0,1,-95.5381012,29.61878204
222,"MOBILE AL",2,6,1,4,1,6,-88.04309845,30.69476128
222,"MODESTO CA",2,3,0,1,2,3,-120.9991455,37.63897324
222,"MONROE LA",2,2,1,1,0,2,-92.11960602,32.50980759
222,"MONTCLAIR NJ",2,4,0,3,1,4,-74.20848083,40.82605362
222,"MONTEREY CA",2,2,1,1,0,2,-121.8974838,36.6002388
222,"MONTGOMERY AL",2,21,3,9,9,21,-86.29966736,32.36724472
222,"MORRISVILLE NC",2,1,1,0,0,1,-78.82486725,35.82374954
222,"MORRO BAY CA",2,2,0,2,0,2,-120.8519135,35.36568451
222,"MOULTRIE GA",2,1,0,0,1,1,-83.78891754,31.18035507
222,"MOUNT CLEMENS MI",2,1,0,1,0,1,-82.87785339,42.59724808
222,"MOUNT VERNON IN",2,1,1,0,0,1,-87.89586639,37.93523407
222,"MOUNT ZION IL",2,1,0,0,1,1,-88.87430573,39.77131271
222,"MOUNTAIN VIEW CA",2,8,2,1,5,8,-122.0861969,37.3859024
222,"MUNCIE IN",2,7,2,5,0,7,-85.38398743,40.18970871
222,"MURFREESBORO TN",2,4,2,0,2,4,-86.39038086,35.84575653
222,"MUSKEGON MI",2,2,0,0,1,1,-86.25441742,43.23139763
222,"MYRTLE BEACH SC",2,1,0,0,1,1,-78.88601685,33.69656372
222,"NAMPA ID",2,2,1,1,0,2,-116.5658188,43.54054642
222,"NAPERVILLE IL",2,2,0,0,2,2,-88.14768219,41.78578949
222,"NEOGA IL",2,1,0,0,1,1,-88.45291901,39.31969833
222,"NEW BEDFORD MA",2,1,0,0,1,1,-70.93328857,41.63626862
222,"NEW BRIGHTON MN",2,1,0,1,0,1,-93.19654083,45.06001663
222,"NEW BRUNSWICK NJ",2,1,0,1,0,1,-74.45104218,40.48620987
222,"NEW CASTLE DE",2,14,3,7,4,14,-75.56227875,39.66440964
222,"NEW HAVEN CT",2,12,1,6,5,12,-72.92726898,41.3084259
222,"NEW ORLEANS LA",2,132,30,50,52,132,-90.07525635,29.95483589
222,"NEW PALTZ NY",2,1,0,1,0,1,-74.08605194,41.74787903
222,"NEW PORT RICHEY FL",2,1,0,0,1,1,-82.71899414,28.24477577
222,"NEW YORK NY",2,302,74,111,117,302,-74.00528717,40.7145195
222,"NEWARK DE",2,15,2,10,3,15,-75.74462128,39.68774414
222,"NEWARK NJ",2,8,3,3,2,8,-74.17185211,40.73570633
222,"NEWARK NY",2,1,0,1,0,1,-77.09454346,43.04671097
222,"NEWARK OH",2,1,0,0,1,1,-82.40110779,40.05843353
222,"NEWBURGH NY",2,1,0,0,1,1,-74.00939941,41.50367737
222,"NEWPORT NEWS VA",2,5,1,3,1,5,-76.42758942,36.97909927
222,"NIAGARA FALLS NY",2,1,0,1,0,1,-79.05632019,43.09456253
222,"NICEVILLE FL",2,1,0,1,0,1,-86.50150299,30.52109146
222,"NILES MI",2,1,0,1,0,1,-86.25424194,41.82971573
222,"NIXA MO",2,1,0,0,1,1,-93.29502869,37.04324341
222,"NOBLESVILLE IN",2,1,0,1,0,1,-86.01766205,40.03728104
222,"NORFOLK VA",2,26,3,13,10,26,-76.28334045,36.84831619
222,"NORMAL IL",2,1,0,0,1,1,-88.99052429,40.51409912
222,"NORMAN OK",2,3,0,1,2,3,-97.44689178,35.22203827
222,"NORMANDY MO",2,2,0,0,2,2,-90.29716492,38.72553635
222,"NORTH AUGUSTA SC",2,3,0,2,1,3,-81.96509552,33.5021019
222,"NORTH BEND WA",2,3,1,2,0,3,-121.7899017,47.49547195
222,"NORTH BERGEN NJ",2,3,0,1,2,3,-74.0112381,40.8045845
222,"NORTH BRANCH MI",2,4,1,1,2,4,-83.19683838,43.22947311
222,"NORTH LAS VEGAS NV",2,3,1,2,0,3,-115.1192093,36.19900131
222,"NORTH LITTLE ROCK AR",2,1,0,0,1,1,-92.26677704,34.76465988
222,"NORTH MIAMI FL",2,1,1,0,0,1,-80.18624115,25.8908596
222,"NORTHAMPTON MA",2,4,2,0,2,4,-72.64012146,42.32544708
222,"NORWALK CT",2,5,0,0,5,5,-73.40729523,41.11759949
222,"NORWOOD OH",2,1,0,1,0,1,-84.45967865,39.15586853
222,"NOVATO CA",2,1,1,0,0,1,-122.576561,38.11727142
222,"NOVI MI",2,1,1,0,0,1,-83.47566223,42.48064423
222,"NUTLEY NJ",2,1,0,0,1,1,-74.15930939,40.82229996
222,"NYACK NY",2,1,0,1,0,1,-73.91687012,41.09091568
222,"O'FALLON MO",2,1,1,0,0,1,-90.69979095,38.8109436
222,"OAK LAWN IL",2,1,1,0,0,1,-87.7545929,41.721138
222,"OAKLAND CA",2,117,27,46,44,117,-122.2733154,37.80438614
222,"OCEAN SPRINGS MS",2,1,0,0,1,1,-88.82833862,30.41417313
222,"OCEANSIDE CA",2,7,2,3,2,7,-117.3814011,33.19587326
222,"OGALLALA NE",2,8,3,2,3,8,-101.7200775,41.1279068
222,"OGDEN UT",2,1,0,1,0,1,-111.9730225,41.22582626
222,"OKLAHOMA CITY OK",2,5,1,2,2,5,-97.51699829,35.46761322
222,"OLATHE KS",2,7,2,5,0,7,-94.81970215,38.88142395
222,"OLD ORCHARD BEACH ME",2,1,1,0,0,1,-70.37640381,43.51769257
222,"OLIVE BRANCH MS",2,1,1,0,0,1,-89.82355499,34.96377563
222,"OLYMPIA WA",2,2,0,2,0,2,-122.8909378,47.04053497
222,"OMAHA NE",2,19,2,7,10,19,-95.93825531,41.25878906
222,"ONTARIO CA",2,2,0,0,2,2,-117.6528702,34.06340408
222,"ORANGE CA",2,3,0,3,0,3,-117.8544846,33.7877388
222,"ORANGE CITY IA",2,6,1,3,2,6,-96.05925751,43.00707626
222,"ORLANDO FL",2,83,21,24,38,83,-81.3789978,28.53886795
222,"ORMOND BEACH FL",2,1,0,0,1,1,-81.05541992,29.28623772
222,"OSHKOSH WI",2,3,0,1,2,3,-88.54268646,44.02453613
222,"OSSINING NY",2,4,2,0,2,4,-73.86093903,41.16327286
222,"OTTUMWA IA",2,1,0,1,0,1,-92.41059113,41.01459122
222,"OVERLAND PARK KS",2,2,0,1,1,2,-94.67124939,38.98216248
222,"OXFORD MS",2,5,0,2,3,5,-89.52319336,34.37203979
222,"OXNARD CA",2,1,1,0,0,1,-119.1790085,34.19766998
222,"PALISADES PARK NJ",2,1,0,1,0,1,-73.9969635,40.84852982
222,"PALM BAY FL",2,3,0,2,1,3,-80.58313751,28.03806496
222,"PALM SPRINGS CA",2,1,0,0,1,1,-116.5467758,33.83036423
222,"PALMDALE CA",2,4,1,1,2,4,-118.118454,34.57925034
222,"PALO ALTO CA",2,1,0,0,1,1,-122.1449661,37.44177628
222,"PANAMA CITY BEACH FL",2,1,0,0,1,1,-85.80211639,30.1792717
222,"PARIS IL",2,1,0,0,1,1,-87.69623566,39.61117172
222,"PARIS TX",2,1,0,0,1,1,-95.55589294,33.66113663
222,"PARK CITY UT",2,25,4,13,8,25,-111.5018539,40.65143204
222,"PARMA OH",2,1,0,0,1,1,-81.72257996,41.40510178
222,"PASADENA CA",2,10,0,6,4,10,-118.1466675,34.14794922
222,"PATERSON NJ",2,2,0,2,0,2,-74.17102051,40.91714478
222,"PEMBROKE PINES FL",2,2,0,1,1,2,-80.22357941,26.00384903
222,"PENSACOLA FL",2,2,0,1,1,2,-87.21669006,30.42154694
222,"PERTH AMBOY NJ",2,9,4,2,3,9,-74.26480103,40.5068779
222,"PETERSBURG VA",2,2,1,1,0,2,-77.40148926,37.2280426
222,"PHENIX CITY AL",2,1,0,1,0,1,-85.00059509,32.4714241
222,"PHILADELPHIA PA",2,224,49,90,85,224,-75.16322327,39.95243835
222,"PHOENIX AZ",2,43,10,19,14,43,-112.0752716,33.44825363
222,"PICO RIVERA CA",2,1,1,0,0,1,-118.0985489,33.983284
222,"PINE BLUFF AR",2,2,1,1,0,2,-92.00374603,34.22846222
222,"PINEBLUFF NC",2,2,0,1,1,2,-79.47153473,35.11040115
222,"PISMO BEACH CA",2,8,1,3,4,8,-120.6432953,35.1427269
222,"PITTSBURG CA",2,4,0,0,4,4,-121.8871613,38.02787781
222,"PITTSBURGH PA",2,51,8,22,21,51,-79.99537659,40.44091415
222,"PITTSFIELD MA",2,5,0,5,0,5,-73.24451447,42.45004272
222,"PLACERVILLE CA",2,7,2,1,4,7,-120.8002701,38.72951508
222,"PLAINFIELD IL",2,1,0,1,0,1,-88.20417786,41.62700653
222,"PONTIAC MI",2,2,1,0,1,2,-83.29104614,42.63900757
222,"PORT ANGELES WA",2,1,1,0,0,1,-123.4329224,48.11795044
222,"PORT ARTHUR TX",2,8,4,3,1,8,-93.93045807,29.90067863
222,"PORTAGE MI",2,1,1,0,0,1,-85.57974243,42.20133972
222,"PORTLAND ME",2,8,1,2,5,8,-70.25403595,43.6618576
222,"PORTLAND OR",2,96,21,42,33,96,-122.6786423,45.52309418
222,"PORTSMOUTH VA",2,2,0,2,0,2,-76.29769135,36.83554077
222,"PRICHARD AL",2,1,0,0,1,1,-88.07904053,30.739048
222,"PRINCESS ANNE MD",2,1,0,1,0,1,-75.69158173,38.20330429
222,"PRINCETON NJ",2,2,1,1,0,2,-74.65805817,40.34872055
222,"PROVIDENCE RI",2,17,3,6,8,17,-71.40118408,41.82990265
222,"PROVINCETOWN MA",2,17,4,9,4,17,-70.17770386,42.05849075
222,"PUEBLO CO",2,1,0,1,0,1,-104.6108551,38.25450516
222,"PULLMAN WA",2,11,2,4,5,11,-117.180481,46.73068619
222,"PUNTA GORDA FL",2,1,0,0,1,1,-82.04517365,26.93050766
222,"PUYALLUP WA",2,1,0,1,0,1,-122.2927628,47.19064331
222,"QUINCY IL",2,1,0,1,0,1,-91.41021729,39.9356575
222,"RADFORD VA",2,1,0,1,0,1,-80.57588196,37.13208389
222,"RALEIGH NC",2,73,18,33,22,73,-78.63800049,35.77230835
222,"RANCHO CORDOVA CA",2,1,1,0,0,1,-121.3053742,38.58900452
222,"REDMOND WA",2,15,1,11,3,15,-122.1240006,47.67367172
222,"REDWOOD CITY CA",2,2,0,1,1,2,-122.2364655,37.48601151
222,"RENO NV",2,20,3,11,6,20,-119.8160934,39.5294838
222,"REXBURG ID",2,1,0,1,0,1,-111.7915344,43.82584763
222,"RICHARDSON TX",2,2,0,0,2,2,-96.73020172,32.94840622
222,"RICHLAND WA",2,1,0,1,0,1,-119.2866592,46.28547287
222,"RICHMOND CA",2,6,0,5,1,6,-122.3500443,37.9354744
222,"RICHMOND HEIGHTS MO",2,2,1,0,1,2,-90.31951904,38.62892532
222,"RICHMOND TX",2,1,0,0,1,1,-95.76106262,29.58276558
222,"RICHMOND VA",2,53,12,18,23,53,-77.45962524,37.55412674
222,"RIVERDALE GA",2,2,0,1,1,2,-84.4131012,33.57296371
222,"RIVERSIDE CA",2,3,1,1,1,3,-117.3973999,33.95311737
222,"RIVERTON IL",2,1,0,1,0,1,-89.53983307,39.84453201
222,"ROANOKE VA",2,1,0,1,0,1,-79.94111633,37.27119827
222,"ROBERTA GA",2,2,0,0,2,2,-84.01304626,32.72208023
222,"ROBINSON IL",2,1,0,1,0,1,-87.73912048,39.00521469
222,"ROCHESTER MN",2,5,0,3,2,5,-92.47042084,44.02156448
222,"ROCHESTER NY",2,39,11,18,10,39,-77.61522675,43.15487671
222,"ROCK HILL SC",2,10,2,1,7,10,-81.02463531,34.92498779
222,"ROCKDALE TX",2,3,0,3,0,3,-97.00177765,30.65601349
222,"ROCKFORD IL",2,1,0,1,0,1,-89.09428406,42.27135086
222,"ROCKPORT TX",2,2,0,2,0,2,-97.05498505,28.02133369
222,"ROCKVILLE MD",2,1,1,0,0,1,-77.15235901,39.08402252
222,"ROME GA",2,1,0,1,0,1,-85.16900635,34.24008942
222,"ROSENBERG TX",2,2,0,1,1,2,-95.80905914,29.5575695
222,"ROSEVILLE MN",2,1,0,1,0,1,-93.14508057,45.02290726
222,"ROUND ROCK TX",2,2,0,1,1,2,-97.67939758,30.50861359
222,"ROYAL OAK MI",2,19,4,9,6,19,-83.1442337,42.48933792
222,"RUSSELLVILLE AR",2,1,1,0,0,1,-93.1343689,35.27845383
222,"SACRAMENTO CA",2,38,7,14,17,38,-121.4959793,38.58154297
222,"SADDLE BROOK NJ",2,1,0,0,1,1,-74.09207153,40.89922333
222,"SAHUARITA AZ",2,8,3,3,2,8,-110.9567032,31.95795059
222,"SALEM IL",2,2,0,1,1,2,-88.94590759,38.62715149
222,"SALEM MA",2,1,0,1,0,1,-70.89565277,42.51993179
222,"SALEM OR",2,5,2,0,3,5,-123.0377197,44.94248199
222,"SALEMBURG NC",2,1,0,0,1,1,-78.50263977,35.01582718
222,"SALINAS CA",2,1,0,0,1,1,-121.6571732,36.67780304
222,"SALISBURY MD",2,1,0,1,0,1,-75.5984726,38.36100388
222,"SALT LAKE CITY UT",2,8,1,4,3,8,-111.8912659,40.77029037
222,"SAN ANGELO TX",2,1,1,0,0,1,-100.4379044,31.46401215
222,"SAN ANTONIO TX",2,34,10,13,11,34,-98.49394989,29.42439651
222,"SAN BERNARDINO CA",2,2,0,0,2,2,-117.304596,34.12142563
222,"SAN DIEGO CA",2,92,22,42,28,92,-117.1587296,32.71524429
222,"SAN FRANCISCO CA",2,108,24,37,47,108,-122.4213257,37.77465057
222,"SAN JOSE CA",2,6,1,2,3,6,-121.8973846,37.33491516
222,"SAN LEANDRO CA",2,1,0,0,1,1,-122.155983,37.70180511
222,"SAN MARCOS TX",2,6,1,0,5,6,-97.94176483,29.88363266
222,"SANDY SPRINGS GA",2,2,0,1,1,2,-84.37850952,33.92443848
222,"SANFORD FL",2,1,0,1,0,1,-81.27256012,28.80128288
222,"SANFORD NC",2,1,1,0,0,1,-79.17978668,35.4800415
222,"SANTA ANA CA",2,1,0,1,0,1,-117.8697281,33.74567413
222,"SANTA BARBARA CA",2,7,0,6,1,7,-119.7056656,34.4233017
222,"SANTA CRUZ CA",2,16,4,7,5,16,-122.0333557,36.97389984
222,"SANTA MONICA CA",2,22,6,5,11,22,-118.4925232,34.01921082
222,"SANTA ROSA CA",2,24,5,12,7,24,-122.7165146,38.44017792
222,"SARASOTA FL",2,2,0,2,0,2,-82.53031158,27.33688736
222,"SAVANNAH GA",2,13,4,5,4,13,-81.09463501,32.07280731
222,"SCOTTSDALE AZ",2,3,1,1,1,3,-111.9002533,33.50918579
222,"SEAFORD DE",2,1,0,1,0,1,-75.61972809,38.64723206
222,"SEATTLE WA",2,126,24,55,47,126,-122.3343964,47.60571289
222,"SECAUCUS NJ",2,1,1,0,0,1,-74.05567169,40.78977585
222,"SHAKER HEIGHTS OH",2,27,4,11,12,27,-81.53669739,41.47419357
222,"SHAKOPEE MN",2,1,0,1,0,1,-93.52770233,44.79788971
222,"SHARON PA",2,1,1,0,0,1,-80.49273682,41.2334137
222,"SHEBOYGAN WI",2,14,4,3,7,14,-87.71476746,43.75089264
222,"SHERMAN IL",2,1,0,1,0,1,-89.60519409,39.89391327
222,"SHIVELY KY",2,7,0,3,4,7,-85.82255554,38.20013809
222,"SHREVEPORT LA",2,8,3,5,0,8,-93.7507019,32.52565002
222,"SIOUX FALLS SD",2,1,0,0,1,1,-96.73429108,43.54177475
222,"SLIDELL LA",2,6,4,2,0,6,-89.78143311,30.27558708
222,"SOMERVILLE MA",2,6,1,4,1,6,-71.09860992,42.38757324
222,"SONOMA CA",2,1,0,1,0,1,-122.4600754,38.29153061
222,"SOUTH BEND IN",2,7,1,4,2,7,-86.25171661,41.67295837
222,"SOUTH GATE CA",2,3,0,1,2,3,-118.213707,33.95462799
222,"SOUTH LAKE TAHOE CA",2,1,0,1,0,1,-119.972786,38.94574356
222,"SOUTH PORTLAND ME",2,4,0,2,2,4,-70.23975372,43.6415062
222,"SOUTHAMPTON NY",2,4,0,1,3,4,-72.38861084,40.88444519
222,"SPARTANBURG SC",2,4,1,2,1,4,-81.93160248,34.94982529
222,"SPEARFISH SD",2,1,0,0,1,1,-103.8635941,44.49181366
