"Code","State","State_id","City","City2","City3","Place_type","City_state","City_code","avgCensus2010pop","avgPopestimate2015","rownum","id","id2","geography","totalpopulation","malepop","femalepop","medianage","per_male","per_female","total_area","urban","rural","per_urban","per_rural","house_total_population","house_total_income","total_population_race","white_population","black_population","per_white","per_black","total_pop_over16","employ_pop_over16","per_employ_over16","total_population_lang","english_only","english_other","per_english_only","per_english_other","mean_income_households","total_population_individuals","house_median_income","med_per_urban","med_per_rural","med_per_employ_over16","city","state","location","lon","lat","count","count_rate","mean_income_per_capita"
"AL","Alabama",1,"Gadsden city","Gadsden","Gadsden","city","Gadsden, Alabama","Gadsden, AL",36856,35784,196,"1600000US0128696",128696,"Gadsden city, Alabama",36455,17326,19129,39.5,47.53,52.47,36856,36093,763,97.93,2.07,14379,14379,36455,21568,13098,59.16,35.93,29085,15162,52.1,33973,31949,2024,94,6,43032,36455,29136,86.38,13.62,56.55,"GADSDEN","AL","GADSDEN AL",-86.00675201,34.01457596,64,1.755589082,18090
"AL","Alabama",1,"Gardendale city","Gardendale","Gardendale","city","Gardendale, Alabama","Gardendale, AL",13893,13758,201,"1600000US0129056",129056,"Gardendale city, Alabama",13763,6532,7231,44.5,47.46,52.54,13893,13188,705,94.93,5.07,5627,5627,13763,11515,2003,83.67,14.55,11330,6819,60.2,13166,12780,386,97.1,2.9,73109,13763,56132,86.38,13.62,56.55,"GARDENDALE","AL","GARDENDALE AL",-86.81273651,33.66012192,1,0.072658577,30480
"AL","Alabama",1,"Greenville city","Greenville","Greenville","city","Greenville, Alabama","Greenville, AL",8135,7781,224,"1600000US0131912",131912,"Greenville city, Alabama",7912,3693,4219,36.6,46.68,53.32,8135,5938,2197,72.99,27.01,3114,3114,7912,3204,4507,40.5,56.96,6100,3606,59.1,7168,7018,150,97.9,2.1,42675,7912,29741,86.38,13.62,56.55,"GREENVILLE","AL","GREENVILLE AL",-86.61798096,31.82992363,2,0.252780586,18179
"AL","Alabama",1,"Gulf Shores city","Gulf Shores","Gulf Shores","city","Gulf Shores, Alabama","Gulf Shores, AL",9741,11337,229,"1600000US0132272",132272,"Gulf Shores city, Alabama",10703,4762,5941,47,44.49,55.51,9741,7253,2488,74.46,25.54,4667,4667,10703,9851,3,92.04,0.03,9038,5561,61.5,9962,8862,1100,89,11,71221,10703,47662,86.38,13.62,56.55,"GULF SHORES","AL","GULF SHORES AL",-87.70103455,30.24625969,30,2.802952443,31877
"AL","Alabama",1,"Guntersville city","Guntersville","Guntersville","city","Guntersville, Alabama","Guntersville, AL",8197,8329,230,"1600000US0132416",132416,"Guntersville city, Alabama",8326,3846,4480,41.7,46.19,53.81,8197,6502,1695,79.32,20.68,3196,3196,8326,6970,972,83.71,11.67,6865,3640,53,7779,7282,497,93.6,6.4,61746,8326,39756,86.38,13.62,56.55,"GUNTERSVILLE","AL","GUNTERSVILLE AL",-86.29457855,34.3585434,19,2.282008167,25298
"AL","Alabama",1,"Hackleburg town","Hackleburg","Hackleburg","town","Hackleburg, Alabama","Hackleburg, AL",1516,1480,233,"1600000US0132560",132560,"Hackleburg town, Alabama",1444,713,731,42.9,49.38,50.62,1516,0,1516,0,100,609,609,1444,1408,0,97.51,0,1194,708,59.3,1334,1318,16,98.8,1.2,41158,1444,28819,86.38,13.62,56.55,"HACKLEBURG","AL","HACKLEBURG AL",-87.82893372,34.27754211,2,1.385041551,17592
"AL","Alabama",1,"Hartselle city","Hartselle","Hartselle","city","Hartselle, Alabama","Hartselle, AL",14255,14400,242,"1600000US0133448",133448,"Hartselle city, Alabama",14455,7156,7299,38.4,49.51,50.49,14255,13100,1155,91.9,8.1,5376,5376,14455,12979,1196,89.79,8.27,11289,7059,62.5,13349,13121,228,98.3,1.7,65135,14455,53878,86.38,13.62,56.55,"HARTSELLE","AL","HARTSELLE AL",-86.93518066,34.44379425,2,0.138360429,25108
"AL","Alabama",1,"Headland city","Headland","Headland","city","Headland, Alabama","Headland, AL",4510,4645,248,"1600000US0133856",133856,"Headland city, Alabama",4685,1925,2760,36.1,41.09,58.91,4510,2119,2391,46.98,53.02,1768,1768,4685,3244,1416,69.24,30.22,3459,2224,64.3,4229,4157,72,98.3,1.7,62181,4685,51822,86.38,13.62,56.55,"HEADLAND","AL","HEADLAND AL",-85.34181213,31.35177422,1,0.213447172,23954
"AL","Alabama",1,"Helena city","Helena","Helena","city","Helena, Alabama","Helena, AL",16793,18207,251,"1600000US0134024",134024,"Helena city, Alabama",17589,8628,8961,35.2,49.05,50.95,16793,15181,1612,90.4,9.6,6200,6200,17589,14283,2356,81.2,13.39,12674,9352,73.8,16143,15381,762,95.3,4.7,86238,17589,84615,86.38,13.62,56.55,"HELENA","AL","HELENA AL",-86.84368134,33.29661179,2,0.113707431,30909
"AL","Alabama",1,"Hokes Bluff city","Hokes Bluff","Hokes Bluff","city","Hokes Bluff, Alabama","Hokes Bluff, AL",4286,4288,260,"1600000US0135392",135392,"Hokes Bluff city, Alabama",4314,2077,2237,41.7,48.15,51.85,4286,2841,1445,66.29,33.71,1806,1806,4314,4227,0,97.98,0,3629,2227,61.4,4080,3969,111,97.3,2.7,56623,4314,46042,86.38,13.62,56.55,"HOKES BLUFF","AL","HOKES BLUFF AL",-85.86613464,33.99843979,2,0.463606861,24797
"AL","Alabama",1,"Homewood city","Homewood","Homewood","city","Homewood, Alabama","Homewood, AL",25167,25708,267,"1600000US0135800",135800,"Homewood city, Alabama",25535,12621,12914,29.4,49.43,50.57,25167,25167,0,100,0,9322,9322,25535,20231,4111,79.23,16.1,20014,14036,70.1,23469,21198,2271,90.3,9.7,87189,25535,61626,86.38,13.62,56.55,"HOMEWOOD","AL","HOMEWOOD AL",-86.80097961,33.47186661,22,0.861562561,32830
"AL","Alabama",1,"Huntsville city","Huntsville","Huntsville","city","Huntsville, Alabama","Huntsville, AL",180105,189975,272,"1600000US0137000",137000,"Huntsville city, Alabama",185594,90452,95142,36.9,48.74,51.26,180105,174582,5523,96.93,3.07,78554,78554,185594,116265,56685,62.64,30.54,150802,95952,63.6,173845,159832,14013,91.9,8.1,71430,185594,48775,86.38,13.62,56.55,"HUNTSVILLE","AL","HUNTSVILLE AL",-86.58609772,34.73073959,1510,8.136038881,30979
"AL","Alabama",1,"Jackson city","Jackson","Jackson","city","Jackson, Alabama","Jackson, AL",5228,4939,279,"1600000US0138152",138152,"Jackson city, Alabama",5055,2406,2649,36.5,47.6,52.4,5228,2920,2308,55.85,44.15,1829,1829,5055,2754,2277,54.48,45.04,3919,2161,55.1,4607,4531,76,98.4,1.6,49412,5055,31232,86.38,13.62,56.55,"JACKSON","AL","JACKSON AL",-87.89234924,31.51841354,6,1.18694362,18886
"AL","Alabama",1,"Jacksonville city","Jacksonville","Jacksonville","city","Jacksonville, Alabama","Jacksonville, AL",12548,12715,281,"1600000US0138272",138272,"Jacksonville city, Alabama",12372,5987,6385,26,48.39,51.61,12548,12129,419,96.66,3.34,4210,4210,12372,9079,2787,73.38,22.53,10352,5951,57.5,11612,11119,493,95.8,4.2,54485,12372,38903,86.38,13.62,56.55,"JACKSONVILLE","AL","JACKSONVILLE AL",-85.76148987,33.81370163,28,2.263174911,19693
"AL","Alabama",1,"Jasper city","Jasper","Jasper","city","Jasper, Alabama","Jasper, AL",14352,13869,282,"1600000US0138416",138416,"Jasper city, Alabama",14186,6649,7537,38.9,46.87,53.13,14352,13028,1324,90.77,9.23,5394,5394,14186,11473,2161,80.88,15.23,11189,6179,55.2,13145,12652,493,96.2,3.8,57005,14186,39695,86.38,13.62,56.55,"JASPER","AL","JASPER AL",-87.27728271,33.83164597,21,1.480332722,22803
"AL","Alabama",1,"Killen town","Killen","Killen","town","Killen, Alabama","Killen, AL",1108,978,288,"1600000US0139784",139784,"Killen town, Alabama",1177,599,578,39.9,50.89,49.11,1108,1035,73,93.41,6.59,439,439,1177,1099,56,93.37,4.76,930,615,66.1,1154,1084,70,93.9,6.1,63289,1177,55313,86.38,13.62,56.55,"KILLEN","AL","KILLEN AL",-87.53759003,34.86286545,1,0.849617672,23930
"AL","Alabama",1,"Leeds city","Leeds","Leeds","city","Leeds, Alabama","Leeds, AL",11773,11931,298,"1600000US0141968",141968,"Leeds city, Alabama",11881,5487,6394,40.1,46.18,53.82,11773,9972,1801,84.7,15.3,4575,4575,11881,9737,1843,81.95,15.51,9176,5482,59.7,10947,10095,852,92.2,7.8,63849,11881,52689,86.38,13.62,56.55,"LEEDS","AL","LEEDS AL",-86.54457092,33.54820251,3,0.252503998,25222
"AL","Alabama",1,"Louisville town","Louisville","Louisville","town","Louisville, Alabama","Louisville, AL",519,486,318,"1600000US0144344",144344,"Louisville town, Alabama",440,268,172,46.2,60.91,39.09,519,0,519,0,100,196,196,440,254,156,57.73,35.45,406,223,54.9,430,373,57,86.7,13.3,44934,440,34286,86.38,13.62,56.55,"LOUISVILLE","AL","LOUISVILLE AL",-85.55543518,31.78362274,2,4.545454545,21752
"AL","Alabama",1,"Marion city","Marion","Marion","city","Marion, Alabama","Marion, AL",3686,3434,336,"1600000US0146768",146768,"Marion city, Alabama",3551,1563,1988,23.3,44.02,55.98,3686,0,3686,0,100,902,902,3551,1345,2089,37.88,58.83,2927,1211,41.4,3277,3188,89,97.3,2.7,50917,3551,31029,86.38,13.62,56.55,"MARION","AL","MARION AL",-87.31942749,32.63277054,8,2.252886511,14850
"AL","Alabama",1,"Millbrook city","Millbrook","Millbrook","city","Millbrook, Alabama","Millbrook, AL",14640,15111,347,"1600000US0148712",148712,"Millbrook city, Alabama",14983,6726,8257,35.7,44.89,55.11,14640,13931,709,95.16,4.84,5741,5741,14983,10731,3776,71.62,25.2,11694,7891,67.5,13930,13491,439,96.8,3.2,69784,14983,58330,86.38,13.62,56.55,"MILLBROOK","AL","MILLBROOK AL",-86.36187744,32.48031998,7,0.467196156,27320
"AL","Alabama",1,"Mobile city","Mobile","Mobile","city","Mobile, Alabama","Mobile, AL",195111,192223,352,"1600000US0150000",150000,"Mobile city, Alabama",194669,92295,102374,36.2,47.41,52.59,195111,193755,1356,99.31,0.69,76170,76170,194669,89019,98116,45.73,50.4,155223,90298,58.2,181517,172344,9173,94.9,5.1,56409,194669,38776,86.38,13.62,56.55,"MOBILE","AL","MOBILE AL",-88.04309845,30.69476128,587,3.015374816,23320
"AL","Alabama",1,"Montevallo city","Montevallo","Montevallo","city","Montevallo, Alabama","Montevallo, AL",6323,6685,354,"1600000US0150312",150312,"Montevallo city, Alabama",6549,3090,3459,27.6,47.18,52.82,6323,5636,687,89.13,10.87,2263,2263,6549,4797,1567,73.25,23.93,5726,3554,62.1,6322,5694,628,90.1,9.9,48947,6549,34760,86.38,13.62,56.55,"MONTEVALLO","AL","MONTEVALLO AL",-86.86419678,33.10087967,11,1.679645747,18432
"AL","Alabama",1,"Montgomery city","Montgomery","Montgomery","city","Montgomery, Alabama","Montgomery, AL",205764,200798,355,"1600000US0151000",151000,"Montgomery city, Alabama",202967,95520,107447,34.4,47.06,52.94,205764,200948,4816,97.66,2.34,79866,79866,202967,73230,119280,36.08,58.77,158408,98117,61.9,188735,178062,10673,94.3,5.7,60216,202967,42927,86.38,13.62,56.55,"MONTGOMERY","AL","MONTGOMERY AL",-86.29966736,32.36724472,699,3.443909601,24430
"AL","Alabama",1,"Moulton city","Moulton","Moulton","city","Moulton, Alabama","Moulton, AL",3471,3297,362,"1600000US0151600",151600,"Moulton city, Alabama",3386,1530,1856,47.8,45.19,54.81,3471,2906,565,83.72,16.28,1468,1468,3386,2719,550,80.3,16.24,2761,1224,44.3,3299,3244,55,98.3,1.7,42068,3386,28843,86.38,13.62,56.55,"MOULTON","AL","MOULTON AL",-87.29332733,34.48143387,15,4.430005907,18878
"AL","Alabama",1,"Moundville town","Moundville","Moundville","town","Moundville, Alabama","Moundville, AL",2427,2462,363,"1600000US0151648",151648,"Moundville town, Alabama",2183,1015,1168,37.2,46.5,53.5,2427,2238,189,92.21,7.79,803,803,2183,1146,949,52.5,43.47,1741,924,53.1,2014,1965,49,97.6,2.4,55461,2183,39719,86.38,13.62,56.55,"MOUNDVILLE","AL","MOUNDVILLE AL",-87.63011169,32.99803162,3,1.374255612,21556
"AL","Alabama",1,"Mountain Brook city","Mountain Brook","Mountain Brook","city","Mountain Brook, Alabama","Mountain Brook, AL",20413,20559,364,"1600000US0151696",151696,"Mountain Brook city, Alabama",20518,9854,10664,40,48.03,51.97,20413,20413,0,100,0,7340,7340,20518,19712,341,96.07,1.66,14943,9184,61.5,18957,18232,725,96.2,3.8,186097,20518,126534,86.38,13.62,56.55,"MOUNTAIN BROOK","AL","MOUNTAIN BROOK AL",-86.7520752,33.50109482,3,0.146213081,66906
"AL","Alabama",1,"Muscle Shoals city","Muscle Shoals","Muscle Shoals","city","Muscle Shoals, Alabama","Muscle Shoals, AL",13146,13669,371,"1600000US0153016",153016,"Muscle Shoals city, Alabama",13492,6576,6916,41.2,48.74,51.26,13146,12287,859,93.47,6.53,5490,5490,13492,10532,2680,78.06,19.86,10745,6173,57.4,12666,12546,120,99.1,0.9,61997,13492,48896,86.38,13.62,56.55,"MUSCLE SHOALS","AL","MUSCLE SHOALS AL",-87.6674881,34.74491882,11,0.815297954,25935
"AL","Alabama",1,"Northport city","Northport","Northport","city","Northport, Alabama","Northport, AL",23330,24618,390,"1600000US0155200",155200,"Northport city, Alabama",24339,11333,13006,34.7,46.56,53.44,23330,23171,159,99.32,0.68,9102,9102,24339,17500,6347,71.9,26.08,19212,12131,63.1,22733,21916,817,96.4,3.6,62284,24339,53650,86.38,13.62,56.55,"NORTHPORT","AL","NORTHPORT AL",-87.57746124,33.22927856,13,0.534122191,24553
"AL","Alabama",1,"Ohatchee town","Ohatchee","Ohatchee","town","Ohatchee, Alabama","Ohatchee, AL",1170,1155,396,"1600000US0156472",156472,"Ohatchee town, Alabama",962,464,498,48.7,48.23,51.77,1170,0,1170,0,100,411,411,962,940,18,97.71,1.87,788,461,58.5,942,923,19,98,2,57376,962,51688,86.38,13.62,56.55,"OHATCHEE","AL","OHATCHEE AL",-86.00268555,33.78360748,2,2.079002079,25274
"AL","Alabama",1,"Oneonta city","Oneonta","Oneonta","city","Oneonta, Alabama","Oneonta, AL",6567,6541,397,"1600000US0157000",157000,"Oneonta city, Alabama",6633,3029,3604,41.8,45.67,54.33,6567,4906,1661,74.71,25.29,2576,2576,6633,5417,640,81.67,9.65,5293,2651,50.1,6171,5004,1167,81.1,18.9,50807,6633,36852,86.38,13.62,56.55,"ONEONTA","AL","ONEONTA AL",-86.4728241,33.94834518,1,0.150761345,20821
"AL","Alabama",1,"Opelika city","Opelika","Opelika","city","Opelika, Alabama","Opelika, AL",26477,29349,399,"1600000US0157048",157048,"Opelika city, Alabama",28544,13139,15405,36.9,46.03,53.97,26477,23397,3080,88.37,11.63,11276,11276,28544,15261,11084,53.46,38.83,22912,13827,60.3,26804,24851,1953,92.7,7.3,58455,28544,40489,86.38,13.62,56.55,"OPELIKA","AL","OPELIKA AL",-85.3780365,32.64568329,29,1.015975336,24118
"AL","Alabama",1,"Oxford city","Oxford","Oxford","city","Oxford, Alabama","Oxford, AL",21348,21256,405,"1600000US0157576",157576,"Oxford city, Alabama",21243,10238,11005,39.9,48.19,51.81,21348,19972,1376,93.55,6.45,7671,7671,21243,17235,2611,81.13,12.29,16622,10620,63.9,20177,18671,1506,92.5,7.5,62775,21243,51375,86.38,13.62,56.55,"OXFORD","AL","OXFORD AL",-85.83503723,33.6145134,15,0.706114956,23198
"AL","Alabama",1,"Ozark city","Ozark","Ozark","city","Ozark, Alabama","Ozark, AL",14907,14528,406,"1600000US0157648",157648,"Ozark city, Alabama",14786,6822,7964,43.6,46.14,53.86,14907,11579,3328,77.67,22.33,6033,6033,14786,9467,4589,64.03,31.04,12042,6385,53,13947,13358,589,95.8,4.2,51444,14786,37813,86.38,13.62,56.55,"OZARK","AL","OZARK AL",-85.64024353,31.45944405,1,0.067631543,22080
"AL","Alabama",1,"Pell City city","Pell City","Pell City","city","Pell City, Alabama","Pell City, AL",12695,13468,411,"1600000US0158896",158896,"Pell City city, Alabama",13312,6852,6460,37.3,51.47,48.53,12695,9174,3521,72.26,27.74,5225,5225,13312,10633,2300,79.88,17.28,10332,5927,57.4,12090,11654,436,96.4,3.6,63156,13312,41944,86.38,13.62,56.55,"PELL CITY","AL","PELL CITY AL",-86.28610992,33.58621597,1,0.075120192,25589
"AL","Alabama",1,"Phenix City city","Phenix City","Phenix City","city","Phenix City, Alabama","Phenix City, AL",32822,36939,418,"1600000US0159472",159472,"Phenix City city, Alabama",36639,17089,19550,32,46.64,53.36,32822,31710,1112,96.61,3.39,14030,14030,36639,18136,16440,49.5,44.87,27740,17509,63.1,33683,31961,1722,94.9,5.1,51513,36639,36698,86.38,13.62,56.55,"PHENIX CITY","AL","PHENIX CITY AL",-85.00059509,32.4714241,37,1.009852889,20725
"AL","Alabama",1,"Pinson city","Pinson","Pinson","city","Pinson, Alabama","Pinson, AL",7163,7557,428,"1600000US0160648",160648,"Pinson city, Alabama",7448,3390,4058,41.5,45.52,54.48,7163,6839,324,95.48,4.52,2984,2984,7448,5752,1442,77.23,19.36,6130,4187,68.3,6918,6677,241,96.5,3.5,68160,7448,59909,86.38,13.62,56.55,"PINSON","AL","PINSON AL",-86.68317413,33.68905258,2,0.268528464,28047
"AL","Alabama",1,"Prattville city","Prattville","Prattville","city","Prattville, Alabama","Prattville, AL",33960,34906,435,"1600000US0162328",162328,"Prattville city, Alabama",34706,16231,18475,36.1,46.77,53.23,33960,31590,2370,93.02,6.98,12706,12706,34706,26319,6587,75.83,18.98,26763,17035,63.7,32700,31243,1457,95.5,4.5,68506,34706,55297,86.38,13.62,56.55,"PRATTVILLE","AL","PRATTVILLE AL",-86.45972443,32.46446228,104,2.996600012,26373
"AL","Alabama",1,"Prichard city","Prichard","Prichard","city","Prichard, Alabama","Prichard, AL",22659,22162,437,"1600000US0162496",162496,"Prichard city, Alabama",22439,10128,12311,34.7,45.14,54.86,22659,19855,2804,87.63,12.37,7817,7817,22439,3335,18927,14.86,84.35,17210,8244,47.9,20718,20604,114,99.4,0.6,34295,22439,23785,86.38,13.62,56.55,"PRICHARD","AL","PRICHARD AL",-88.07904053,30.739048,13,0.579348456,13191
"AL","Alabama",1,"Rainbow City city","Rainbow City","Rainbow City","city","Rainbow City, Alabama","Rainbow City, AL",9602,9564,441,"1600000US0163288",163288,"Rainbow City city, Alabama",9608,4503,5105,38.1,46.87,53.13,9602,7280,2322,75.82,24.18,3936,3936,9608,8567,878,89.17,9.14,7472,4338,58.1,9059,8908,151,98.3,1.7,55943,9608,49338,86.38,13.62,56.55,"RAINBOW CITY","AL","RAINBOW CITY AL",-86.04200745,33.95517349,3,0.3122398,23338
"AL","Alabama",1,"Roanoke city","Roanoke","Roanoke","city","Roanoke, Alabama","Roanoke, AL",6074,5943,458,"1600000US0165040",165040,"Roanoke city, Alabama",6013,2664,3349,42.2,44.3,55.7,6074,4275,1799,70.38,29.62,2449,2449,6013,3280,2625,54.55,43.66,4802,2623,54.6,5568,5420,148,97.3,2.7,44408,6013,34956,86.38,13.62,56.55,"ROANOKE","AL","ROANOKE AL",-85.37194061,33.15143967,2,0.332612673,19444
"AL","Alabama",1,"Saraland city","Saraland","Saraland","city","Saraland, Alabama","Saraland, AL",13405,13962,474,"1600000US0168160",168160,"Saraland city, Alabama",13715,6109,7606,39.6,44.54,55.46,13405,11831,1574,88.26,11.74,5168,5168,13715,11201,1565,81.67,11.41,11188,6372,57,12846,12431,415,96.8,3.2,62662,13715,52621,86.38,13.62,56.55,"SARALAND","AL","SARALAND AL",-88.07051086,30.82098389,2,0.145825738,24658
"AL","Alabama",1,"Satsuma city","Satsuma","Satsuma","city","Satsuma, Alabama","Satsuma, AL",6168,6147,476,"1600000US0168352",168352,"Satsuma city, Alabama",6152,3047,3105,43.3,49.53,50.47,6168,5864,304,95.07,4.93,2303,2303,6152,5461,471,88.77,7.66,4799,3022,63,6052,5979,73,98.8,1.2,73574,6152,59311,86.38,13.62,56.55,"SATSUMA","AL","SATSUMA AL",-88.05622101,30.85362816,1,0.162548765,28451
"AL","Alabama",1,"Scottsboro city","Scottsboro","Scottsboro","city","Scottsboro, Alabama","Scottsboro, AL",14770,14563,477,"1600000US0168736",168736,"Scottsboro city, Alabama",14775,7229,7546,44.2,48.93,51.07,14770,10069,4701,68.17,31.83,6086,6086,14775,13306,575,90.06,3.89,12119,6707,55.3,13987,13322,665,95.2,4.8,49875,14775,38007,86.38,13.62,56.55,"SCOTTSBORO","AL","SCOTTSBORO AL",-86.03386688,34.67259216,6,0.406091371,21517
"AL","Alabama",1,"Selma city","Selma","Selma","city","Selma, Alabama","Selma, AL",20756,19270,479,"1600000US0169120",169120,"Selma city, Alabama",19987,8971,11016,34.8,44.88,55.12,20756,20734,22,99.89,0.11,7903,7903,19987,3615,15830,18.09,79.2,15185,7386,48.6,18433,18218,215,98.8,1.2,38362,19987,22414,86.38,13.62,56.55,"SELMA","AL","SELMA AL",-87.02119446,32.40768433,19,0.950617902,16028
"AL","Alabama",1,"Semmes city","Semmes","Semmes","city","Semmes, Alabama","Semmes, AL",NA,4538,481,"1600000US0169240",169240,"Semmes city, Alabama",3583,1804,1779,30,50.35,49.65,3583,6161,235,86.38,13.62,1240,1240,3583,3133,138,87.44,3.85,2570,1367,53.2,3155,2882,273,91.3,8.7,52591,3583,46596,86.38,13.62,56.55,"SEMMES","AL","SEMMES AL",-88.25917053,30.7788372,7,1.953670109,19123
"AL","Alabama",1,"Sheffield city","Sheffield","Sheffield","city","Sheffield, Alabama","Sheffield, AL",9039,9048,482,"1600000US0169648",169648,"Sheffield city, Alabama",9074,4207,4867,42.4,46.36,53.64,9039,9039,0,100,0,3961,3961,9074,6584,1975,72.56,21.77,7601,4008,52.7,8526,8364,162,98.1,1.9,46108,9074,34205,86.38,13.62,56.55,"SHEFFIELD","AL","SHEFFIELD AL",-87.69856262,34.76504517,1,0.110204981,21266
"AL","Alabama",1,"Silas town","Silas","Silas","town","Silas, Alabama","Silas, AL",452,432,487,"1600000US0170416",170416,"Silas town, Alabama",680,317,363,34,46.62,53.38,452,0,452,0,100,201,201,680,485,195,71.32,28.68,507,223,44,641,638,3,99.5,0.5,41177,680,27875,86.38,13.62,56.55,"SILAS","AL","SILAS AL",-88.32923126,31.76582909,1,1.470588235,13267
"AL","Alabama",1,"Spanish Fort city","Spanish Fort","Spanish Fort","city","Spanish Fort, Alabama","Spanish Fort, AL",6798,7977,499,"1600000US0171976",171976,"Spanish Fort city, Alabama",7578,3939,3639,40.8,51.98,48.02,6798,6522,276,95.94,4.06,3099,3099,7578,6653,349,87.79,4.61,6060,4279,70.6,7146,6877,269,96.2,3.8,83102,7578,72747,86.38,13.62,56.55,"SPANISH FORT","AL","SPANISH FORT AL",-87.88751221,30.67488098,1,0.13196094,35064
"AL","Alabama",1,"Sulligent city","Sulligent","Sulligent","city","Sulligent, Alabama","Sulligent, AL",1927,1843,510,"1600000US0173728",173728,"Sulligent city, Alabama",1956,928,1028,44.2,47.44,52.56,1927,0,1927,0,100,916,916,1956,1496,415,76.48,21.22,1596,719,45.1,1861,1813,48,97.4,2.6,34676,1956,30050,86.38,13.62,56.55,"SULLIGENT","AL","SULLIGENT AL",-88.13464355,33.90181732,6,3.067484663,15819
"AL","Alabama",1,"Summerdale town","Summerdale","Summerdale","town","Summerdale, Alabama","Summerdale, AL",862,1118,512,"1600000US0173872",173872,"Summerdale town, Alabama",986,503,483,39.5,51.01,48.99,862,0,862,0,100,331,331,986,810,133,82.15,13.49,771,408,52.9,948,922,26,97.3,2.7,49217,986,39803,86.38,13.62,56.55,"SUMMERDALE","AL","SUMMERDALE AL",-87.69980621,30.48824692,2,2.028397566,18161
